id,file,w,h,want,n_ann,frac
352257,000000352257.jpg,640,489,person,3,0.1424
481894,000000481894.jpg,480,640,person,2,0.1424
304921,000000304921.jpg,480,640,person,2,0.1422
578567,000000578567.jpg,640,640,person,2,0.1422
18809,000000018809.jpg,640,486,person,2,0.1421
227495,000000227495.jpg,512,640,person,3,0.1421
531912,000000531912.jpg,640,610,person,3,0.1421
215664,000000215664.jpg,480,640,person,2,0.142
317179,000000317179.jpg,480,640,person,2,0.142
193879,000000193879.jpg,640,484,person,3,0.1419
185368,000000185368.jpg,640,480,person,3,0.1418
265933,000000265933.jpg,640,493,person,3,0.1418
268927,000000268927.jpg,500,500,person,2,0.1418
275558,000000275558.jpg,640,512,person,5,0.1418
309610,000000309610.jpg,480,640,person,2,0.1418
16497,000000016497.jpg,512,640,person,2,0.1417
230655,000000230655.jpg,640,480,person,2,0.1417
537206,000000537206.jpg,640,480,person,2,0.1417
205620,000000205620.jpg,640,512,person,2,0.1416
264572,000000264572.jpg,640,558,person,3,0.1414
562157,000000562157.jpg,480,640,person,3,0.1414
81079,000000081079.jpg,640,480,person,3,0.1411
174313,000000174313.jpg,480,640,person,2,0.1409
571392,000000571392.jpg,640,480,person,2,0.1408
47226,000000047226.jpg,640,480,person,1,0.1407
154342,000000154342.jpg,480,640,person,2,0.1407
29431,000000029431.jpg,640,480,person,2,0.1405
301541,000000301541.jpg,480,640,person,2,0.1404
437996,000000437996.jpg,640,480,person,4,0.1404
204906,000000204906.jpg,640,480,person,2,0.1403
338991,000000338991.jpg,640,593,person,2,0.1403
490556,000000490556.jpg,640,480,person,2,0.1403
7129,000000007129.jpg,480,640,person,2,0.1402
481036,000000481036.jpg,480,640,person,3,0.1401
49079,000000049079.jpg,640,480,person,2,0.14
64534,000000064534.jpg,640,480,person,2,0.14
93332,000000093332.jpg,640,480,person,3,0.14
385057,000000385057.jpg,503,640,person,2,0.1399
377949,000000377949.jpg,640,480,person,3,0.1398
488634,000000488634.jpg,500,499,person,3,0.1397
171850,000000171850.jpg,640,480,person,2,0.1396
366679,000000366679.jpg,484,500,person,3,0.1396
292649,000000292649.jpg,640,480,person,2,0.1393
336766,000000336766.jpg,480,640,person,2,0.1393
138131,000000138131.jpg,575,640,person,2,0.1392
163777,000000163777.jpg,640,480,person,2,0.1392
523517,000000523517.jpg,640,480,person,3,0.1392
171241,000000171241.jpg,640,480,person,3,0.1391
12145,000000012145.jpg,640,480,person,3,0.139
367552,000000367552.jpg,640,480,person,2,0.139
536926,000000536926.jpg,480,640,person,2,0.139
554823,000000554823.jpg,640,481,person,2,0.139
231035,000000231035.jpg,640,640,person,3,0.1388
542260,000000542260.jpg,640,502,person,2,0.1388
89355,000000089355.jpg,640,516,person,2,0.1387
114561,000000114561.jpg,640,480,person,2,0.1387
579752,000000579752.jpg,640,480,person,2,0.1387
539068,000000539068.jpg,640,480,person,1,0.1386
394245,000000394245.jpg,640,480,person,4,0.1384
530629,000000530629.jpg,640,637,person,2,0.1384
197705,000000197705.jpg,640,480,person,3,0.1381
242002,000000242002.jpg,640,480,person,2,0.1379
403150,000000403150.jpg,640,480,person,4,0.1379
130865,000000130865.jpg,480,640,person,2,0.1377
238074,000000238074.jpg,480,640,person,2,0.1377
263604,000000263604.jpg,525,640,person,3,0.1377
272957,000000272957.jpg,640,480,person,2,0.1376
194022,000000194022.jpg,640,480,person,2,0.1374
382736,000000382736.jpg,640,480,person,4,0.1373
73671,000000073671.jpg,640,498,person,2,0.1372
255330,000000255330.jpg,491,640,person,3,0.1371
284955,000000284955.jpg,640,480,person,2,0.1371
536087,000000536087.jpg,511,640,person,3,0.1371
262418,000000262418.jpg,640,480,person,3,0.137
384930,000000384930.jpg,612,612,person,2,0.137
262465,000000262465.jpg,480,640,person,2,0.1369
206469,000000206469.jpg,500,500,person,3,0.1368
443913,000000443913.jpg,480,640,person,2,0.1368
468086,000000468086.jpg,480,640,person,2,0.1367
471966,000000471966.jpg,640,480,person,4,0.1367
15843,000000015843.jpg,640,480,person,3,0.1366
435554,000000435554.jpg,640,480,person,2,0.1365
520449,000000520449.jpg,546,640,person,3,0.1365
107745,000000107745.jpg,640,480,person,2,0.1363
183672,000000183672.jpg,640,640,person,2,0.1363
193677,000000193677.jpg,640,494,person,2,0.1363
225281,000000225281.jpg,640,480,person,3,0.1363
7298,000000007298.jpg,640,480,person,4,0.1362
276840,000000276840.jpg,640,480,person,3,0.1362
411620,000000411620.jpg,589,640,person,3,0.1361
157370,000000157370.jpg,640,516,person,2,0.1359
532552,000000532552.jpg,640,480,person,2,0.1357
402527,000000402527.jpg,480,640,person,3,0.1356
454566,000000454566.jpg,561,640,person,2,0.1356
98043,000000098043.jpg,640,480,person,2,0.1355
313733,000000313733.jpg,640,480,person,2,0.1355
574141,000000574141.jpg,640,603,person,2,0.1355
208376,000000208376.jpg,525,525,person,2,0.1354
250730,000000250730.jpg,480,640,person,2,0.1354
393674,000000393674.jpg,480,640,person,2,0.1354
499252,000000499252.jpg,481,640,person,2,0.1354
99893,000000099893.jpg,480,640,person,4,0.1353
103722,000000103722.jpg,640,576,person,2,0.1352
577246,000000577246.jpg,640,513,person,2,0.1352
12096,000000012096.jpg,612,612,person,2,0.135
491215,000000491215.jpg,574,640,person,2,0.135
5385,000000005385.jpg,640,480,person,3,0.1349
91656,000000091656.jpg,480,640,person,2,0.1349
321804,000000321804.jpg,640,480,person,2,0.1348
389150,000000389150.jpg,640,480,person,2,0.1347
416911,000000416911.jpg,640,481,person,2,0.1347
257301,000000257301.jpg,640,480,person,3,0.1346
279058,000000279058.jpg,633,640,person,2,0.1346
444444,000000444444.jpg,640,480,person,3,0.1346
94422,000000094422.jpg,640,480,person,3,0.1345
551868,000000551868.jpg,640,500,person,2,0.1344
104588,000000104588.jpg,619,640,person,3,0.1343
166122,000000166122.jpg,640,480,person,2,0.1343
510087,000000510087.jpg,480,640,person,3,0.1343
516516,000000516516.jpg,640,480,person,2,0.1343
105055,000000105055.jpg,640,546,person,2,0.1342
303126,000000303126.jpg,640,480,person,3,0.1341
23539,000000023539.jpg,640,480,person,2,0.134
47909,000000047909.jpg,640,480,person,4,0.134
49881,000000049881.jpg,612,612,person,2,0.1339
553313,000000553313.jpg,480,640,person,2,0.1339
429726,000000429726.jpg,640,640,person,4,0.1338
433484,000000433484.jpg,640,616,person,2,0.1338
492659,000000492659.jpg,640,480,person,2,0.1338
151254,000000151254.jpg,640,480,person,3,0.1336
178807,000000178807.jpg,640,482,person,2,0.1336
190014,000000190014.jpg,640,480,person,2,0.1335
334932,000000334932.jpg,612,612,person,2,0.1335
355156,000000355156.jpg,640,640,person,2,0.1335
80341,000000080341.jpg,480,640,person,3,0.1334
102822,000000102822.jpg,640,480,person,3,0.1334
575826,000000575826.jpg,640,503,person,3,0.1334
442565,000000442565.jpg,640,480,person,3,0.1333
525813,000000525813.jpg,640,480,person,3,0.1333
300678,000000300678.jpg,640,480,person,2,0.1332
446902,000000446902.jpg,529,640,person,3,0.1332
214121,000000214121.jpg,640,480,person,2,0.1331
233437,000000233437.jpg,640,512,person,2,0.1331
469545,000000469545.jpg,640,583,person,3,0.1331
87987,000000087987.jpg,640,480,person,3,0.1329
107227,000000107227.jpg,480,640,person,2,0.1329
271360,000000271360.jpg,640,480,person,3,0.1329
330187,000000330187.jpg,640,480,person,2,0.1328
36827,000000036827.jpg,612,612,person,2,0.1327
181906,000000181906.jpg,640,480,person,3,0.1327
335579,000000335579.jpg,640,480,person,2,0.1327
457191,000000457191.jpg,480,640,person,2,0.1327
242361,000000242361.jpg,640,490,person,2,0.1326
512838,000000512838.jpg,640,640,person,2,0.1326
368,000000000368.jpg,480,640,person,2,0.1325
17350,000000017350.jpg,640,480,person,3,0.1325
161011,000000161011.jpg,640,512,person,2,0.1325
184138,000000184138.jpg,500,499,person,3,0.1324
84498,000000084498.jpg,640,480,person,2,0.1323
388466,000000388466.jpg,640,550,person,3,0.1323
436056,000000436056.jpg,517,640,person,2,0.1322
469134,000000469134.jpg,640,480,person,3,0.1321
565479,000000565479.jpg,640,480,person,3,0.1321
224230,000000224230.jpg,640,512,person,2,0.132
553777,000000553777.jpg,640,480,person,2,0.1319
47177,000000047177.jpg,640,480,person,2,0.1318
193333,000000193333.jpg,640,480,person,2,0.1318
11538,000000011538.jpg,640,480,person,2,0.1317
339576,000000339576.jpg,640,480,person,2,0.1317
286042,000000286042.jpg,640,480,person,2,0.1316
284118,000000284118.jpg,480,640,person,2,0.1314
89598,000000089598.jpg,640,480,person,3,0.1313
309946,000000309946.jpg,640,480,person,2,0.1313
447615,000000447615.jpg,640,480,person,2,0.1312
298312,000000298312.jpg,640,480,person,2,0.1311
517318,000000517318.jpg,640,513,person,2,0.1311
200287,000000200287.jpg,640,480,person,2,0.1309
460235,000000460235.jpg,500,500,person,2,0.1308
125703,000000125703.jpg,525,640,person,2,0.1307
568972,000000568972.jpg,480,640,person,5,0.1307
443909,000000443909.jpg,513,640,person,3,0.1306
66003,000000066003.jpg,630,640,person,2,0.1305
469840,000000469840.jpg,640,480,person,2,0.1304
26375,000000026375.jpg,480,640,person,2,0.1303
443497,000000443497.jpg,640,480,person,2,0.1303
30334,000000030334.jpg,640,480,person,2,0.1302
51706,000000051706.jpg,640,640,person,2,0.1301
387349,000000387349.jpg,640,581,person,3,0.1297
61734,000000061734.jpg,480,640,person,2,0.1296
81003,000000081003.jpg,640,510,person,2,0.1296
243384,000000243384.jpg,505,640,person,2,0.1296
288403,000000288403.jpg,612,612,person,2,0.1296
413349,000000413349.jpg,640,640,person,4,0.1296
469529,000000469529.jpg,640,480,person,2,0.1294
226486,000000226486.jpg,640,552,person,2,0.1293
347274,000000347274.jpg,480,640,person,2,0.1293
201078,000000201078.jpg,480,640,person,2,0.1292
144597,000000144597.jpg,640,480,person,3,0.1291
298949,000000298949.jpg,612,612,person,2,0.1291
484467,000000484467.jpg,577,640,person,3,0.1291
507551,000000507551.jpg,640,499,person,4,0.1291
18241,000000018241.jpg,640,480,person,2,0.129
291074,000000291074.jpg,640,640,person,3,0.1289
517805,000000517805.jpg,640,480,person,2,0.1289
515426,000000515426.jpg,480,640,person,2,0.1288
142859,000000142859.jpg,640,533,person,2,0.1285
301558,000000301558.jpg,640,480,person,3,0.1285
198352,000000198352.jpg,480,640,person,3,0.1284
465605,000000465605.jpg,640,610,person,2,0.1284
520769,000000520769.jpg,599,640,person,5,0.1284
192007,000000192007.jpg,640,480,person,3,0.1283
530631,000000530631.jpg,640,480,person,2,0.1283
39270,000000039270.jpg,640,480,person,2,0.1282
161843,000000161843.jpg,640,480,person,3,0.1282
368521,000000368521.jpg,640,480,person,3,0.1282
417298,000000417298.jpg,640,494,person,2,0.1282
88287,000000088287.jpg,640,480,person,2,0.1281
476826,000000476826.jpg,640,480,person,3,0.1281
7253,000000007253.jpg,640,480,person,2,0.128
496636,000000496636.jpg,640,524,person,2,0.128
578070,000000578070.jpg,612,612,person,2,0.128
88072,000000088072.jpg,480,640,person,2,0.1279
111425,000000111425.jpg,480,640,person,2,0.1279
352496,000000352496.jpg,480,640,person,2,0.1279
507996,000000507996.jpg,640,480,person,2,0.1279
23676,000000023676.jpg,494,640,person,3,0.1278
119521,000000119521.jpg,480,640,person,2,0.1278
546538,000000546538.jpg,640,480,person,3,0.1277
6041,000000006041.jpg,616,640,person,2,0.1275
255532,000000255532.jpg,480,640,person,2,0.1275
19134,000000019134.jpg,640,511,person,4,0.1274
473144,000000473144.jpg,640,546,person,3,0.1272
147444,000000147444.jpg,640,640,person,2,0.1271
147459,000000147459.jpg,640,519,person,2,0.1271
168943,000000168943.jpg,640,549,person,3,0.1271
449914,000000449914.jpg,640,480,person,3,0.1271
111756,000000111756.jpg,512,640,person,2,0.127
157393,000000157393.jpg,640,480,person,3,0.127
333951,000000333951.jpg,640,480,person,4,0.127
534817,000000534817.jpg,490,640,person,2,0.127
538319,000000538319.jpg,640,480,person,2,0.127
123627,000000123627.jpg,640,480,person,2,0.1269
275348,000000275348.jpg,640,503,person,2,0.1269
381475,000000381475.jpg,612,612,person,2,0.1269
544240,000000544240.jpg,640,533,person,3,0.1269
59358,000000059358.jpg,480,640,person,2,0.1268
289024,000000289024.jpg,480,640,person,2,0.1268
237496,000000237496.jpg,640,512,person,2,0.1266
198327,000000198327.jpg,640,480,person,2,0.1265
468771,000000468771.jpg,640,480,person,2,0.1265
503536,000000503536.jpg,491,640,person,2,0.1265
189509,000000189509.jpg,480,640,person,2,0.1264
423881,000000423881.jpg,480,640,person,2,0.1264
267907,000000267907.jpg,640,480,person,2,0.1263
73814,000000073814.jpg,523,640,person,4,0.1262
342017,000000342017.jpg,640,480,person,4,0.1262
487378,000000487378.jpg,640,480,person,3,0.1262
74572,000000074572.jpg,640,480,person,2,0.126
336897,000000336897.jpg,480,640,person,3,0.126
554114,000000554114.jpg,480,640,person,3,0.1259
87509,000000087509.jpg,498,640,person,2,0.1258
194448,000000194448.jpg,640,480,person,2,0.1258
229422,000000229422.jpg,640,581,person,2,0.1258
435889,000000435889.jpg,640,480,person,2,0.1258
507741,000000507741.jpg,480,640,person,3,0.1258
531803,000000531803.jpg,480,640,person,3,0.1258
139983,000000139983.jpg,640,480,person,3,0.1256
438375,000000438375.jpg,640,480,person,3,0.1256
530610,000000530610.jpg,640,480,person,2,0.1256
113317,000000113317.jpg,640,490,person,2,0.1255
195269,000000195269.jpg,480,640,person,2,0.1255
11015,000000011015.jpg,640,480,person,2,0.1254
460346,000000460346.jpg,640,511,person,2,0.1252
110819,000000110819.jpg,480,640,person,2,0.1251
296987,000000296987.jpg,640,480,person,2,0.1251
322972,000000322972.jpg,480,640,person,2,0.1251
477853,000000477853.jpg,612,612,person,2,0.1251
132288,000000132288.jpg,612,612,person,2,0.1249
204103,000000204103.jpg,480,640,person,2,0.1249
333433,000000333433.jpg,640,480,person,2,0.1249
342949,000000342949.jpg,640,480,person,2,0.1249
465196,000000465196.jpg,480,640,person,3,0.1249
102706,000000102706.jpg,640,512,person,3,0.1248
258344,000000258344.jpg,640,480,person,3,0.1247
464736,000000464736.jpg,640,640,person,3,0.1247
151330,000000151330.jpg,640,512,person,2,0.1246
384995,000000384995.jpg,480,640,person,2,0.1246
553428,000000553428.jpg,480,640,person,3,0.1246
226613,000000226613.jpg,640,640,person,2,0.1245
397513,000000397513.jpg,640,495,person,3,0.1245
575119,000000575119.jpg,640,480,person,2,0.1245
57827,000000057827.jpg,640,480,person,4,0.1244
249139,000000249139.jpg,640,512,person,4,0.1244
88210,000000088210.jpg,640,480,person,2,0.1243
386764,000000386764.jpg,480,640,person,2,0.1243
420688,000000420688.jpg,480,640,person,3,0.1243
18896,000000018896.jpg,480,640,person,2,0.1242
397976,000000397976.jpg,640,480,person,2,0.1241
73941,000000073941.jpg,564,640,person,2,0.124
140155,000000140155.jpg,612,612,person,2,0.124
388512,000000388512.jpg,640,480,person,2,0.124
245313,000000245313.jpg,640,480,person,2,0.1239
110081,000000110081.jpg,640,480,person,5,0.1238
113026,000000113026.jpg,640,480,person,2,0.1237
528020,000000528020.jpg,640,480,person,3,0.1237
12678,000000012678.jpg,612,612,person,2,0.1236
449517,000000449517.jpg,640,515,person,2,0.1236
64233,000000064233.jpg,640,631,person,3,0.1235
159213,000000159213.jpg,612,612,person,2,0.1234
461786,000000461786.jpg,480,640,person,2,0.1234
490267,000000490267.jpg,640,480,person,3,0.1234
130339,000000130339.jpg,640,480,person,2,0.1231
171685,000000171685.jpg,640,480,person,2,0.1231
174391,000000174391.jpg,516,640,person,4,0.1231
539967,000000539967.jpg,640,480,person,3,0.1231
250939,000000250939.jpg,640,480,person,2,0.123
263834,000000263834.jpg,640,480,person,4,0.123
264853,000000264853.jpg,513,640,person,2,0.123
285600,000000285600.jpg,488,640,person,2,0.123
431200,000000431200.jpg,640,480,person,2,0.123
37956,000000037956.jpg,640,640,person,2,0.1229
534906,000000534906.jpg,613,640,person,2,0.1229
578627,000000578627.jpg,640,480,person,2,0.1229
41212,000000041212.jpg,640,640,person,2,0.1228
65831,000000065831.jpg,640,593,person,2,0.1228
146626,000000146626.jpg,640,480,person,3,0.1228
177807,000000177807.jpg,491,640,person,3,0.1227
6379,000000006379.jpg,486,640,person,2,0.1226
232840,000000232840.jpg,640,480,person,2,0.1226
430739,000000430739.jpg,640,480,person,3,0.1226
279634,000000279634.jpg,480,640,person,3,0.1225
389589,000000389589.jpg,640,480,person,2,0.1225
38123,000000038123.jpg,640,480,person,2,0.1224
274286,000000274286.jpg,640,512,person,2,0.1224
335695,000000335695.jpg,640,480,person,2,0.1224
397101,000000397101.jpg,640,534,person,2,0.1224
27389,000000027389.jpg,480,640,person,3,0.1223
64578,000000064578.jpg,640,480,person,2,0.1223
279226,000000279226.jpg,640,493,person,4,0.1223
367710,000000367710.jpg,640,640,person,3,0.1223
513123,000000513123.jpg,640,480,person,2,0.1223
54442,000000054442.jpg,640,604,person,3,0.1222
526554,000000526554.jpg,480,640,person,2,0.1222
487322,000000487322.jpg,640,514,person,2,0.1219
298160,000000298160.jpg,640,638,person,3,0.1218
543657,000000543657.jpg,640,480,person,3,0.1218
529772,000000529772.jpg,640,480,person,3,0.1217
530796,000000530796.jpg,640,480,person,2,0.1217
44612,000000044612.jpg,640,624,person,2,0.1216
553760,000000553760.jpg,640,634,person,5,0.1216
55317,000000055317.jpg,640,524,person,2,0.1215
73510,000000073510.jpg,640,480,person,4,0.1215
410755,000000410755.jpg,640,480,person,2,0.1215
82879,000000082879.jpg,640,480,person,5,0.1214
91052,000000091052.jpg,555,640,person,4,0.1214
172733,000000172733.jpg,640,480,person,2,0.1214
118970,000000118970.jpg,640,480,person,2,0.1212
235351,000000235351.jpg,480,640,person,2,0.121
541859,000000541859.jpg,640,618,person,2,0.121
140351,000000140351.jpg,640,488,person,2,0.1209
492524,000000492524.jpg,640,480,person,2,0.1209
59961,000000059961.jpg,640,480,person,2,0.1208
162965,000000162965.jpg,632,640,person,2,0.1207
167553,000000167553.jpg,640,480,person,2,0.1207
361521,000000361521.jpg,640,480,person,2,0.1207
548109,000000548109.jpg,640,480,person,2,0.1207
226812,000000226812.jpg,640,480,person,2,0.1206
133648,000000133648.jpg,640,480,person,5,0.1205
211458,000000211458.jpg,640,480,person,3,0.1205
568979,000000568979.jpg,482,640,person,2,0.1205
76742,000000076742.jpg,638,640,person,2,0.1204
342232,000000342232.jpg,480,640,person,3,0.1204
62048,000000062048.jpg,480,640,person,2,0.1203
247126,000000247126.jpg,640,480,person,3,0.1203
512418,000000512418.jpg,640,640,person,3,0.1203
450709,000000450709.jpg,640,637,person,2,0.1202
42763,000000042763.jpg,480,640,person,3,0.1201
535464,000000535464.jpg,640,480,person,2,0.1201
554866,000000554866.jpg,640,480,person,2,0.12
374966,000000374966.jpg,640,480,person,2,0.1199
501762,000000501762.jpg,640,480,person,2,0.1199
339677,000000339677.jpg,640,480,person,2,0.1198
516697,000000516697.jpg,570,640,person,3,0.1198
