split_group,stem,from,to
0c78f1f95ffedb46b134,s1_lm_d0488a3fa3676ce302501eb2,train,val
0d9336220ea645539b6c,s1_lm_6877531945aab2bcfd35d7b7,train,val
0ebf75bf07b4b2e550cd,s1_lm_f07b891b7f749112af857db6,train,val
1649f959e9d7125ce31f,s1_lm_67de270b87f34da5be2523c2,train,val
033b2a2ef51982d4bfc6,s1_lm_7fd34f75620ffa4fa54ab31d,train,val
b01fcd390618619f3bb6,s1_rf_48db41c35b8c24a081f623eb,train,val
b01fcd390618619f3bb6,s3_taco_001079,train,val
169e1a514b58b7371093,s1_lm_98828992c3b30d04a523207b,train,val
158dd8a04306c4130b18,s1_lm_3d2c0f73c01f05857a333d33,train,val
0eb1af7545a5135565e8,s1_lm_1933825fe6745793260661be,train,val
17a852ad2d3ffe878faa,s1_lm_27b85f8da54979206696eac5,train,val
0e9de837ccdf1584ce34,s1_lm_3776bce60d66cb75c02fb1a2,train,val
079445453fa59724e709,s1_lm_2113a8e421f44f7c77723f87,train,test
127cf21f79526c2fc344,s1_lm_23bd1db024370f2f91a467a6,train,val
058e556c9d885cbd5206,s1_lm_12d3a7003d2f6a6d956b900e,train,test
10664efa42b2149d246f,s1_lm_2f9c34f7625d7de34e040228,train,val
0921a9c5a04f7f4d8cac,s2_f_17_x004_c208_1105_3,train,val
1334b82f7ad0e16cb1fd,s1_lm_153c33bf4f92d17e184e5c6e,train,val
16e5ff3b1cbe6237510c,s1_lm_edab3ab955faf39346b4ba7b,train,val
15608d75de277dea70af,s1_lm_7fb7b3a1cd700736f207cb77,train,val
00087a7f0b8c4ff70584,s1_lm_a42698108cd5b808b81ba428,train,test
0f510111d63b415be211,s1_lm_42be5e5fcaa86ef657bff6e9,train,val
079e0bf65d54a83189fe,s1_lm_9b334c3e2efd2fce0a18d3fc,train,test
0b7db3b49d007783eaf9,s1_lm_47c6c7279df1ec8ad1309c45,train,val
035dec5662ebe5e517bc,s1_lm_ab0fe03ca95ceb95d4954a9e,train,test
44b51f2cbd27cbc17ad1,s3_taco_001494,train,test
44b51f2cbd27cbc17ad1,s1_rf_5e026834da2d6247008d9918,train,test
f6aa9babf784f5546c6f,s1_lm_23566c8b41d128b2108957fd,train,test
0d0647b2993d7cbc685d,s1_lm_e9009ebce064b1a7439c6783,train,test
0ec4d4f9f70983adff6f,s1_lm_52f4f4b3d28b8fc059425b3c,train,val
01fa6226b10f8fc54c74,s1_lm_c1362b3107ccb75b0f889c86,train,test
0f5c4c627b06197686cd,s1_lm_ea148238058d98799daebef1,train,val
0b4015565aacc807c2ea,s1_lm_2ffc0377fcf0d135a0d2698a,train,val
1664813cb335c4c119ae,s1_lm_024d47e835def510afc17935,train,val
29d4c4a5bbcb9e1e3796,s1_lm_60962d75a92c4b7811eb3b50,train,val
1cb2609ac1c9da3cf375,s1_lm_8024424581f055d0060a5c35,train,val
6a8d8150a5ce14a2d752,exp26_gen_9dc6c6c2c5b073db1297f561,train,val
6a8d8150a5ce14a2d752,exp26_gen_41bbbb288252f27f849626e8,train,val
6a8d8150a5ce14a2d752,exp26_gen_033d7b07d11b837acce78d8c,train,val
6a8d8150a5ce14a2d752,exp26_gen_5f9398f60f5da62cb8c060cc,train,val
6a8d8150a5ce14a2d752,exp26_gen_0c7942a457c1ca32a32dd897,train,val
6a8d8150a5ce14a2d752,exp26_gen_e01b0e5f7a948776a337dc0d,train,val
6a8d8150a5ce14a2d752,s1_auto_f94ebf05c399d1649e5053f6,train,val
6a8d8150a5ce14a2d752,s1_auto_84679476e1582d490ab305ba,train,val
031740102166f402f978,exp26_gen_76749f890ab365f4726a9172,train,val
031740102166f402f978,exp26_gen_9e2d7159cd2093218c268807,train,val
031740102166f402f978,exp26_gen_908964f9744627c48812776d,train,val
031740102166f402f978,exp26_gen_24b10c5e9d087896f6a7e0db,train,val
031740102166f402f978,s1_auto_bed6bfea3b0ae807881e5fa0,train,val
4b67f4484b2f55639df5,exp26_gen_46736679a59299d7690fd3b2,train,val
4b67f4484b2f55639df5,exp26_gen_af0faee65bf93feb3af6cab2,train,val
4b67f4484b2f55639df5,exp26_gen_28b20a3d7f080086c664332f,train,val
4b67f4484b2f55639df5,exp26_gen_1485ac3f0fdf5c3437320371,train,val
4b67f4484b2f55639df5,exp26_gen_bf46d9db46a9486ec4fcd922,train,val
4b67f4484b2f55639df5,exp26_gen_c56bea68b2563643c9851172,train,val
4b67f4484b2f55639df5,s1_auto_b63ee53aed840bbfc75dbcfd,train,val
4b67f4484b2f55639df5,s1_auto_b59554a468d664deea9c5168,train,val
58ff8f1b918ab31c338c,exp26_gen_8412f970cd799f42af9d32e0,train,val
58ff8f1b918ab31c338c,exp26_gen_bddbbe73212714429802eac2,train,val
58ff8f1b918ab31c338c,exp26_gen_47b8885c8f50be2ad746a2eb,train,val
58ff8f1b918ab31c338c,exp26_gen_0b21ab49203d11dcbd552df8,train,val
58ff8f1b918ab31c338c,exp26_gen_428d3e46344e614e0edd59b8,train,val
58ff8f1b918ab31c338c,exp26_gen_dc3bd90b6eed36091c1dda21,train,val
58ff8f1b918ab31c338c,exp26_gen_80255cc735be131a212f7cf8,train,val
58ff8f1b918ab31c338c,s1_auto_1f23db0136e8384200f3e5e6,train,val
58ff8f1b918ab31c338c,s1_auto_ef9c0ac7cccfb1302c93b37e,train,val
166909f40e3bf3d13400,exp26_gen_95257eaa2afdabb6e1425e14,train,val
166909f40e3bf3d13400,exp26_gen_9a0d10b0182ca1fed5f79412,train,val
166909f40e3bf3d13400,exp26_gen_ed139e37e05a20d739d2c3f8,train,val
166909f40e3bf3d13400,exp26_gen_696ab925286b7345893eb624,train,val
166909f40e3bf3d13400,exp26_gen_4a262fa5cdef65d701b32805,train,val
166909f40e3bf3d13400,exp26_gen_aaa5d94eaef2448d4dacca6f,train,val
166909f40e3bf3d13400,exp26_gen_97d1d0b94c4464903d2f9c69,train,val
166909f40e3bf3d13400,exp26_gen_1fa89731767146882518765f,train,val
166909f40e3bf3d13400,s1_auto_1febc11b3500e0def42121ba,train,val
166909f40e3bf3d13400,s1_auto_e8d8cfa0aff32a7174ea82d3,train,val
01352165a568714da17f,exp26_gen_40bed254e59fb28fb63370e6,train,test
01352165a568714da17f,exp26_gen_42bf8671760ca42cdd8bd91f,train,test
01352165a568714da17f,exp26_gen_b62e7fd0a967a34d8d844987,train,test
01352165a568714da17f,exp26_gen_3ea203add62682f148b2e50d,train,test
01352165a568714da17f,s1_auto_10be81e3b4c84d11a23c4b42,train,test
29756492ddd57c0c94c7,exp26_gen_449b02658a09cb6c8df4e5e6,train,val
29756492ddd57c0c94c7,exp26_gen_7216f923ecf0e68f49337cce,train,val
29756492ddd57c0c94c7,exp26_gen_36063fbadc470c2eea3c66ca,train,val
29756492ddd57c0c94c7,exp26_gen_b541d5abe33b77803684a47d,train,val
29756492ddd57c0c94c7,exp26_gen_7d1eefa3e564cebc58addc2e,train,val
29756492ddd57c0c94c7,exp26_gen_1301d6e8e94e5150c2576b66,train,val
29756492ddd57c0c94c7,exp26_gen_c0e0b45e4ca928dadea4fe43,train,val
29756492ddd57c0c94c7,s1_auto_20638d52363b57276f556b38,train,val
29756492ddd57c0c94c7,s1_auto_a9ca5f1b6e79bf91e7305d73,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_98d762af2929a2cd4e1b,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_8211498cd59b92574e27,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_e80763b90d7c39f92917,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_fc2f1344c399beb4f12d,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_8d94e8fd790a9d37902a,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_419eefeedd581a8bd668,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_807b1732bdc73df66b36,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_465b68ec3f2184696dba,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_eac2899b8a80a6776838,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_aeed93d5f6d268934541,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_a171d211537f5bd89fde,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_30b9791ddcc2f6a10c27,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_0cfa8d71deeb6e1bf27a,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_e380116fc4701808d42a,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_862d51ac25762bd785bf,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_404e8f0e2c40631549d6,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_f55fa70dc4ae92362492,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_2fcb166d21e5803f6da7,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_1fb9b4abaff2c427a9fd,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_47f3bc17f506bca5988b,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_b06347875f1b251db805,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_4fbd9ef95a0e8928ae78,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_dc9542b19d8401d2df4a,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_ce195c87515c746b31fb,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_9c666f1ab095f3196059,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_b998bf19df1a370be73f,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_4529d6a3f36e04e8163d,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_403addb8aa37b57b34ed,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_df427ec9d4791a9ffde0,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_82a2740871712fe13def,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_09d4d8406f10b4634f3a,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_af701c52a3960e621cc6,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_0a54cb28a8124f1eb275,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_2971b4b2df1c22e3ee14,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_a09f89064fb801ec4621,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_a2188e13310c8853d37a,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_9e3363f032a2ea1d80b9,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_061bb171b1b0fe5ae474,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_d9610da6bd7578df61f8,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_8e3a51ad20c6fd6e5eab,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_4ba5f0ee34a343c04747,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_dbf8be5d412da1138846,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_91b0d8411e709d56aef6,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_877eef83dd64f6dead49,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_38d41a1479c2deda3ebc,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_02ec56444172a3fe770b,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_41b5775608d8f9caf4d4,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_eb29f0d82e931b4e3a43,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_564f8ba139a8122872cb,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_3bbdf56925169ac59e68,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_a01da1850d940ef640c5,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_de28dcf8ca8605bd85d6,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_8e9b87aa77c348a5187b,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_b0b510af6ae3c3d3c2ea,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_487b56580a4a48ee5fdb,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_aae393a59325e319ad39,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_d7374ed67ab95677a5f4,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_8e3fccea27d59036f681,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_020758eb3ad2e2e3a2a8,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_ea1d53f04ab8df046663,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_d2b76d4b61407d7dc23d,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_b6549c07f41c77e0bdfd,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_b17413444a8b915d1a96,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_a22d5a2ee5b4f9012f6d,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_b573808235abbd7bbf0e,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_57fd172e86ec804371b8,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_c55d2959bc82f51eb492,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_a4dceea20fdaaff51767,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_f60be56fea53e563f130,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_077f88a3d5b03efb4c20,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_48cc314c102128717c7d,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_99f8409040d9b048fb7e,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_78f4737aec88608f44fe,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_e5b4e3517e39784f51aa,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_9ed3a95642c9a1c6756d,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_e990f6edb9a088a92d89,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_1fe9027f0fe4abf9b9d7,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_12b1358b01c4d03073d9,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_128879401b15ac780a6d,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_81babd0b31c57dcdc170,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_e936924a3984837757d9,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_4d2d9f909065fe2b3985,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_c63f212c1fa8947a680f,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_78d2d715e7ad7c58370b,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_4f13a91db219af8f9d51,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_70c1aa9512cd8e3aa7fc,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_bcaa5a2d9d40e99b55b8,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_304775624d52fe738fa4,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_9462e1df2a77f4c0e4e5,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_7738a27cf74c33b832dd,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_999f41fd1c107b670d38,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_bbf427a3696b7d9858be,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_fa0ffb0ebc1c851f1968,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_59bf0834a68de3a0bd1b,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_3d8aac2df712c1cd9853,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_53b2a828f3c61b465a23,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_dbc372c65d9d407f407b,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_23368b19d4a84614c294,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_4944c981f60c0b6d7b8d,train,val
56c0518c23fffcd8d8fa,s2_supp_cigwaste_95a99c7441533675c817,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_3153e43cc53a6061d740,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_8193906f8acd73063934,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_ea644282ee64f2e0fcb3,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_e6cd0d62dd2ddf61f65f,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_014a43dc82a8f78ed8bd,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_23f4820e89bae71c5292,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_dc1bb63caa1a80e39cd5,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_890b6a683a2d3905c87b,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_6580bd8a5537f4478ac7,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_973fafd2d1718762ad8e,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_b4d94737196e6cde9343,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_989cc1af2a6c6d44cabe,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_b4ce08f2cd52e2aa7df6,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_e83558b520e4219eea2f,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_c59588d4167e09c8be0f,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_0f08b0b50386310e1ee5,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_93041e7aa5b8994db617,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_4551fc6e1523b39f7f97,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_495e3d4c34679a8f60b1,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_23d4f9e467c7d63128c3,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_2a4282f1aeba6b09a6f5,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_ad474d5255a3e2daa508,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_4b65d8a3dbefae4e5a49,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_f63cf1366343db705343,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_013a77a46650f5c94315,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_fdfee95efd2b969238e7,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_3fb42bba21ee35f37684,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_9772c6d79bdda410fe61,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_d18bd3dc170696ada700,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_e98d380d27b0be776322,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_a8410596128751289f13,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_8d6ab88a6049f6cee293,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_caebe807c2870a1e65d9,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_fc5a74568c863af2b1d2,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_1f4b8b5328d8efd90839,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_3c359e1323d7e0c199cf,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_d6237a6cb53899388605,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_891dae49be686061ebd8,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_1025f1f25e5ec91457f8,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_6623a3c56fe3561abc8f,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_2182e5813fb9ba8e3027,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_9888886c399f22446bdb,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_573497d1a5d42b3a8769,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_5f5b601e104127b166f4,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_9a8a2d6f7bbd02505ab4,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_a3cd13c7e4fbba4f8519,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_b47ab99a6b54973d27e1,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_d7b35c8be8a82394be17,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_5b43f86725cc48e73029,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_412885b0a65fa370322a,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_1181c1770ab04c416dd2,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_f7a59a8f5a0ca958f7ce,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_993a43832bc185a01547,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_dbc391ab8d1e92679fa9,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_7607f9b7140c63c512b2,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_ffe4310ac870c02f343f,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_63372bcc12f9fbda3ef2,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_bd7e789e0e22362e4b0d,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_ba42ee9422f4cdf81b11,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_098f67513cfb47e3dbaa,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_364d0ca75425e28962ee,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_5ce2d7aa717bae16c01f,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_7f36b5838c1bf6bbb3df,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_cb26dae3a2a20b97e00c,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_f186454627b85f9e83d1,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_a62e054c63d27196c7b9,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_df458d11046f847a790a,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_19019ba38262330dcff9,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_cbf4665566c1cf756174,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_d491d7a3cc28cdc32264,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_b5b1a76f20a73d1f829c,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_20840c08ef8d7cfae209,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_664507dfe1e97775d22e,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_6563c2f3c73bdc0ee33e,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_88bc415f8a4f22f25ccd,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_622378d7a1228e683218,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_e6cb87a22f6f1ab59166,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_e42b0e8d0f0cce890fa5,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_ef46a87d6dfb7e523346,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_239d4b56dbcd3de31c83,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_6588b70d94584aea4f49,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_b80c1c4cfb61b4bbf5bd,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_77f7a59872b1209ee03a,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_b049609d454bb5e42bc8,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_40409b507a9fce8e550d,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_8618b54d89c73fabc24a,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_a7abbe7024f612f368bf,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_6a90807ad38a8053d0f8,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_a0deefc85d67ebdd5ea4,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_4719194eef38f5af7a49,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_9ffd9ff5240e37e71278,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_e2db8d4f6907843c4884,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_51bcfe4614613fde0fb4,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_03826de85ec23a40f24f,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_fd695a05e89b90005926,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_7f01d22a1f4e12815d8c,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_5ff5d953894288ea9ec7,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_4cc7e39e9c930fe925b4,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_dc8956441fc2cf337a22,train,val
b3911fa8ab968c509272,s2_supp_cigwaste_bab4de62a30a50850eb8,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_db5df24bbf53209f3435,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_ff22569eb4a22125c319,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_ddba1eee385215f04e87,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_f902b0a3a56d8baf5489,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_f7138893068a4680b979,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_edd49c5774da8ddb7e4a,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_2c89bcf5ec094b50209e,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_abf3848275d17282c00f,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_38196f33de058212e1be,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_a82e74270e8dba008ab5,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_7fc6b88896ba4933ead2,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_2c165a3c14230301eac7,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_4ece0408742c120fdf64,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_6b8e2bc9e023481461ee,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_79cf49a69e7803430bb3,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_9ec9495d8a0d828f2359,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_d5d841609d5bd1c6927d,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_1fa27ecf28423de564ae,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_da6dfa3947d5d3c33376,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_a79c2fdd593d21ce03a3,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_954d390d53a4435c45a9,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_2a88249df56cdee397bf,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_d2b698e2da6c933748e8,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_afe02e04d10db7e81932,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_4ca267d4826b866c77c8,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_327b40d98a5ddf50ea73,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_8a9ec268ad684c75a5c8,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_9695b2ed0b9069c2f5fc,train,val
4bd51300eb67c6ce48d2,s2_supp_cigwaste_ee6387872fc93f7fafdc,train,val
